ID0000,sss000,yyyy00,mm0000,dd0000,sscode,ssname,sstype,fa0108,fa0110,fa0112,fa0114,fa0116,fa0118,fa0120,fa0122,mem000,QC0000
91,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-10,92,大花八角,Illicium macranthum A.C.Smith,18.8,10.5,常绿高位芽,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
92,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-10,93,红花木莲,Manglietia insignis (Wall.)Bl.,21.5,9,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
93,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-11,94,小花山茶,Camellia forrestii (Diels )Coh.,6.4,5.2,常绿高位芽,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
94,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-11,95,大黄连,Mahonia mairei Takeda,3.2,3.3,常绿高位芽,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
95,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-11,96,丛花山矾,Symplocos poilanei Guill.,3.4,4.2,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
96,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-11,97,丛花山矾,Symplocos poilanei Guill.,2,2.3,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
97,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-11,98,丛花山矾,Symplocos poilanei Guill.,3.1,4.5,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
98,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-11,99,丛花山矾,Symplocos poilanei Guill.,2.4,3.6,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
99,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-11,100,山矾,Symplocos sumuntia Buch.-Ham. ex D. Don,21.9,8.6,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
100,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-11,101,多花山矾,Symplocos ramosissima Wall.ex G.Don,3.5,3.8,常绿高位芽,ALF200306_0,,
101,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-11,102,多花山矾,Symplocos ramosissima Wall.ex G.Don,6.5,5.4,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
102,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-11,103,小花山茶,Camellia forrestii (Diels )Coh.,2.6,3.8,常绿高位芽,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
103,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-11,104,丛花山矾,Symplocos poilanei Guill.,3,3.9,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
104,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-11,105,丛花山矾,Symplocos poilanei Guill.,5,3.5,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
105,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-11,106,丛花山矾,Symplocos poilanei Guill.,6.7,4.6,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
106,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-11,107,丛花山矾,Symplocos poilanei Guill.,3.1,4.8,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
107,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-11,108,丛花山矾,Symplocos poilanei Guill.,3.7,5.1,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
108,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-11,109,红花木莲,Manglietia insignis (Wall.)Bl.,23.4,10.5,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
109,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-11,110,滇润楠,Machilus yunnanensis Lecomte,3.9,6.4,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
110,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-11,111,多花山矾,Symplocos ramosissima Wall.ex G.Don,5.6,7.2,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
111,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-11,112,多花山矾,Symplocos ramosissima Wall.ex G.Don,4.2,6.8,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
112,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-11,113,小花山茶,Camellia forrestii (Diels )Coh.,4.7,3.6,常绿高位芽,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
113,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-11,114,云南柃(云南志:斜基叶,Eurya obliquifolia Hemsl.,4.5,2.8,常绿高位芽,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
114,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-11,115,腾冲锥,Castanopsis wattii (King ex Hook. f.) A. Camus,2.9,2.8,常绿高位芽,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
115,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-11,116,腾冲锥,Castanopsis wattii (King ex Hook. f.) A. Camus,2.6,1.8,常绿高位芽,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
116,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-11,117,景东冬青,Ilex gintungensis H.W.Li ex Y.R.Li,4.6,6.2,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
117,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-11,118,多花山矾,Symplocos ramosissima Wall.ex G.Don,6,6.8,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
118,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-11,119,大黄连,Mahonia mairei Takeda,2.3,3.6,常绿高位芽,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
119,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-11,120,黄心树,Machilus bombycina King ex Hook.f.,36.4,26,常绿高位芽,ALF200306_0,,树高阈值检查;树号对应的样方号一致性检查
120,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-12,121,多花山矾,Symplocos ramosissima Wall.ex G.Don,4.8,5.2,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
121,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-12,122,多花山矾,Symplocos ramosissima Wall.ex G.Don,4.8,6.1,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
122,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-12,123,景东冬青,Ilex gintungensis H.W.Li ex Y.R.Li,8.2,7.5,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
123,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-12,124,红花木莲,Manglietia insignis (Wall.)Bl.,38.4,27,常绿高位芽,ALF200306_0,,树高阈值检查;树号对应的样方号一致性检查
124,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-12,125,鸭公树,Neolitsea chuii Merr.,48.1,28,常绿高位芽,ALF200306_0,,树高阈值检查;树号对应的样方号一致性检查
125,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-12,126,腾冲锥,Castanopsis wattii (King ex Hook. f.) A. Camus,54.3,26.5,常绿高位芽,ALF200306_0,,树高阈值检查;树号对应的植物种名一致性检查;树号对应的样方号一致性检查
126,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-13,127,南洋木荷,Schima noronhae Reinw. ex Blume,44.4,28,常绿高位芽,ALF200306_0,,树高阈值检查;树号对应的样方号一致性检查
127,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-13,128,腾冲锥,Castanopsis wattii (King ex Hook. f.) A. Camus,56.7,26,常绿高位芽,ALF200306_0,,树高阈值检查;树号对应的植物种名一致性检查;树号对应的样方号一致性检查
128,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-13,129,大黄连,Mahonia mairei Takeda,3.8,3.1,常绿高位芽,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
129,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-13,130,山矾,Symplocos sumuntia Buch.-Ham. ex D. Don,3.5,3.6,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
130,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-14,132,小花山茶,Camellia forrestii (Diels )Coh.,2.4,2.6,常绿高位芽,ALF200306_0,131号死亡,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
131,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-14,133,景东冬青,Ilex gintungensis H.W.Li ex Y.R.Li,25,16,常绿高位芽,ALF200306_0,,树高阈值检查;树号对应的样方号一致性检查
132,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-14,134,山矾,Symplocos sumuntia Buch.-Ham. ex D. Don,6.1,3.2,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
133,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-14,135,滇润楠,Machilus yunnanensis Lecomte,28,12,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
134,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-14,136,景东冬青,Ilex gintungensis H.W.Li ex Y.R.Li,44.8,17,常绿高位芽,ALF200306_0,,树高阈值检查;树号对应的样方号一致性检查
135,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-15,137,景东冬青,Ilex gintungensis H.W.Li ex Y.R.Li,39.2,20,常绿高位芽,ALF200306_0,,树高阈值检查;树号对应的样方号一致性检查
136,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-15,138,滇润楠,Machilus yunnanensis Lecomte,8,6,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
137,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-15,139,鸭公树,Neolitsea chuii Merr.,51,28,常绿高位芽,ALF200306_0,,树高阈值检查;树号对应的样方号一致性检查
138,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-15,140,黄心树,Machilus bombycina King ex Hook.f.,8.4,4.5,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
139,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-15,141,腾冲锥,Castanopsis wattii (King ex Hook. f.) A. Camus,52,28,常绿高位芽,ALF200306_0,,树高阈值检查;树号对应的植物种名一致性检查;树号对应的样方号一致性检查
140,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-15,142,腾冲锥,Castanopsis wattii (King ex Hook. f.) A. Camus,2.2,2.5,常绿高位芽,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
141,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-15,143,腾冲锥,Castanopsis wattii (King ex Hook. f.) A. Camus,5.6,7.5,常绿高位芽,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
142,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-15,144,腾冲锥,Castanopsis wattii (King ex Hook. f.) A. Camus,2.3,3.8,常绿高位芽,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
143,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-15,145,腾冲锥,Castanopsis wattii (King ex Hook. f.) A. Camus,2.5,3.6,常绿高位芽,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
144,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-15,146,黄心树,Machilus bombycina King ex Hook.f.,32.9,27,常绿高位芽,ALF200306_0,,树高阈值检查;树号对应的样方号一致性检查
145,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-15,147,鸭公树,Neolitsea chuii Merr.,22.5,25,常绿高位芽,ALF200306_0,,树高阈值检查;树号对应的样方号一致性检查
146,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-15,148,景东冬青,Ilex gintungensis H.W.Li ex Y.R.Li,11.1,5.8,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
147,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-16,149,黄心树,Machilus bombycina King ex Hook.f.,20.4,13,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
148,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-16,150,景东冬青,Ilex gintungensis H.W.Li ex Y.R.Li,4.2,4.6,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
149,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-16,151,景东冬青,Ilex gintungensis H.W.Li ex Y.R.Li,3.3,5.3,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
150,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-16,152,红花木莲,Manglietia insignis (Wall.)Bl.,16.1,13,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
151,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-16,153,黄心树,Machilus bombycina King ex Hook.f.,4.9,6.5,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
152,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-16,154,景东冬青,Ilex gintungensis H.W.Li ex Y.R.Li,5.3,7.5,常绿高位芽,ALF200306_0,,树号对应的样方号一致性检查
153,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-16,155,黄心树,Machilus bombycina King ex Hook.f.,23.9,26,常绿高位芽,ALF200306_0,,树高阈值检查;树号对应的样方号一致性检查
154,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-16,156,红花木莲,Manglietia insignis (Wall.)Bl.,36.7,27,常绿高位芽,ALF200306_0,,树高阈值检查;树号对应的样方号一致性检查
155,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-16,157,硬斗柯,Lithocarpus hancei (Benth.) Rehder,37.1,7,常绿高位芽,ALF200306_0,,树号对应的植物种名一致性检查;树号对应的样方号一致性检查
156,ALF,2004,12,25,ALFZH01AC0_01,哀牢山综合观测场中山湿性常绿阔叶林长期观测样地,综合观测场永久样地,ALFZH01AC0-01-16,158,硬斗柯,Lithocarpus hancei (Benth.) Rehder,7.2,3.5,常绿高位芽,ALF200306_0,,
